"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"231392","C231392","Finishing services of glass containers",6,"","23139","This subcategory includes:
- etching, coating by vapour deposition and engraving (e.g. putting on markings) of glass containers of a kind used for transport or packing purpose, e.g. bottles, for food and beverages, pharmaceutical products or toilet prepar","","This subcategory excludes:
- printing services of glass, see 18.12.16
- adjusting and scale setting services of technical glass, see 23.19.91
- finishing services of ampoules of glass, see 23.19.91
- washing services of glass bottles, see 81.29.19","","",
"231399","C231399","Sub-contracted operations as part of manufacturing of hollow glass",6,"","23139","","","","","",
"2314","C2314","Glass fibres",4,"","231","","","","","",
"23141","C23141","Glass fibres",5,"","2314","","","","","",
"231411","C231411","Slivers, rovings, yarn and chopped strands, of glass fibre",6,"","23141","","","","","",
"231412","C231412","Voiles, webs, mats, mattresses, boards and other articles of glass fibres, except woven fabrics",6,"","23141","","","This subcategory excludes:
- woven fabrics, see 13.20","","",
"23149","C23149","Sub-contracted operations as part of manufacturing of glass fibres",5,"","2314","","","","","",
"231499","C231499","Sub-contracted operations as part of manufacturing of glass fibres",6,"","23149","","","","","",
"2319","C2319","Other processed glass, including technical glassware",4,"","231","","This class also includes:
- technical glassware","","","",
"23191","C23191","Other glass, semi-finished",5,"","2319","","","","","",
"231911","C231911","Glass in the mass, in balls (except microspheres), rods or tubes, unworked",6,"","23191","","","This subcategory excludes:
- glass in microspheres, see 23.19.26","","",
"231912","C231912","Paving blocks, bricks, tiles and other articles of pressed or moulded glass; leaded lights and the like; multicellular or foam glass in blocks, plates or similar forms",6,"","23191","","","","","",
"23192","C23192","Technical and other glass",5,"","2319","","","","","",
"231921","C231921","Glass envelopes, open, and glass parts thereof, for electric lamps, cathode-ray tubes or the like",6,"","23192","","","","","",
"231922","C231922","Glasses for clocks, watches or spectacles, not optically worked; hollow spheres and their segments, for the manufacture of such glasses",6,"","23192","","","","","",
"231923","C231923","Laboratory, hygienic or pharmaceutical glassware; ampoules of glass",6,"","23192","","","","","",
"231924","C231924","Glass parts for lamps and lighting fittings, illuminated signs, name-plates and the like",6,"","23192","","","","","",
"231925","C231925","Electrical insulators of glass",6,"","23192","","","","","",
"231926","C231926","Articles of glass n.e.c.",6,"","23192","","","","","",
"23199","C23199","Finishing services of other glass, including technical glassware; sub-contracted operations as part of manufacturing of other processed glass, including technical glassware",5,"","2319","","This category also includes:
- finishing services of technical glassware
- sub-contracted operations as part of manufacturing of technical glassware","","","",
"231991","C231991","Finishing services of other glass, including technical glassware",6,"","23199","This subcategory includes:
- finishing of technical glass, e.g. adjusting and scale setting of glassware for laboratories
- finishing of other glass, e.g. hygienic or pharmaceutical commodities","","This subcategory excludes:
- washing of glass bottles, see 81.29.19","","",
"231999","C231999","Sub-contracted operations as part of manufacturing of other processed glass, including technical glassware",6,"","23199","","This subcategory also includes:
- sub-contracted operations as part of manufacturing of technical glassware","","","",
"232","C232","Refractory products",3,"","23","","","","","",
"2320","C2320","Refractory products",4,"","232","","","","","",
"23201","C23201","Refractory products",5,"","2320","","","","","",
"232011","C232011","Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals or earth",6,"","23201","","","","","",
"232012","C232012","Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods, other than of siliceous fossil meals or earths",6,"","23201","","","","","",
"232013","C232013","Refractory cements, mortars, concretes and similar compositions n.e.c.",6,"","23201","","","","","",
"232014","C232014","Unfired refractory products and other refractory ceramic goods",6,"","23201","","","","","",
"23209","C23209","Sub-contracted operations as part of manufacturing of refractory products",5,"","2320","","","","","",
"232099","C232099","Sub-contracted operations as part of manufacturing of refractory products",6,"","23209","","","","","",
"233","C233","Clay building materials",3,"","23","","","","","",
"2331","C2331","Ceramic tiles and flags",4,"","233","","","","","",
"23311","C23311","Ceramic tiles and flags",5,"","2331","","","","","",
"233110","C233110","Ceramic tiles and flags",6,"","23311","","","","","",
"23319","C23319","Sub-contracted operations as part of manufacturing of ceramic tiles and flags",5,"","2331","","","","","",
"233199","C233199","Sub-contracted operations as part of manufacturing of ceramic tiles and flags",6,"","23319","","","","","",
"2332","C2332","Bricks, tiles and construction products, in baked clay",4,"","233","","","","","",
"23321","C23321","Bricks, tiles and construction products, in baked clay",5,"","2332","","","","","",
"233211","C233211","Non-refractory ceramic building bricks, flooring blocks, support or filler tiles and the like",6,"","23321","","","","","",
"233212","C233212","Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods",6,"","23321","","","","","",
"233213","C233213","Ceramic pipes, conduits, guttering and pipe fittings",6,"","23321","","","","","",
"23329","C23329","Sub-contracted operations as part of manufacturing of bricks, tiles and construction products, in baked clay",5,"","2332","","","","","",
"233299","C233299","Sub-contracted operations as part of manufacturing of bricks, tiles and construction products, in baked clay",6,"","23329","","","","","",
"234","C234","Other porcelain and ceramic products",3,"","23","","","","","",
"2341","C2341","Ceramic household and ornamental articles",4,"","234","","","","","",
"23411","C23411","Ceramic household and ornamental articles",5,"","2341","","","","","",
"234111","C234111","Tableware, kitchenware, other household articles and toilet articles, of porcelain or china",6,"","23411","","","","","",
"234112","C234112","Tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china",6,"","23411","","","","","",
"234113","C234113","Statuettes and other ornamental ceramic articles",6,"","23411","","","","","",
"23419","C23419","Sub-contracted operations as part of manufacturing of ceramic household and ornamental articles",5,"","2341","","","","","",
"234199","C234199","Sub-contracted operations as part of manufacturing of ceramic household and ornamental articles",6,"","23419","","","","","",
"2342","C2342","Ceramic sanitary fixtures",4,"","234","","","","","",
"23421","C23421","Ceramic sanitary fixtures",5,"","2342","","","","","",
"234210","C234210","Ceramic sanitary fixtures",6,"","23421","","","","","",
"23429","C23429","Sub-contracted operations as part of manufacturing of ceramic sanitary fixtures",5,"","2342","","","","","",
"234299","C234299","Sub-contracted operations as part of manufacturing of ceramic sanitary fixtures",6,"","23429","","","","","",
"2343","C2343","Ceramic insulators and insulating fittings",4,"","234","","","","","",
"23431","C23431","Electrical insulators of ceramics; insulating fittings, for electrical machines, appliances or equipment, of ceramics",5,"","2343","","","","","",
"234310","C234310","Electrical insulators of ceramics; insulating fittings, for electrical machines, appliances or equipment, of ceramics",6,"","23431","","","","","",
"23439","C23439","Sub-contracted operations as part of manufacturing of ceramic insulators and insulating fittings",5,"","2343","","","","","",
"234399","C234399","Sub-contracted operations as part of manufacturing of ceramic insulators and insulating fittings",6,"","23439","","","","","",
"2344","C2344","Other technical ceramic products",4,"","234","","","","","",
"23441","C23441","Other technical ceramic products",5,"","2344","","","","","",
"234411","C234411","Ceramic wares for laboratory, chemical or other technical uses, of porcelain or china",6,"","23441","","","","","",
"234412","C234412","Ceramic wares for laboratory, chemical or other technical uses, other than of porcelain or china",6,"","23441","","This subcategory also includes:
- permanent ceramic or ferrite magnets","","","",
"23449","C23449","Sub-contracted operations as part of manufacturing of other technical ceramic products",5,"","2344","","","","","",
"234499","C234499","Sub-contracted operations as part of manufacturing of other technical ceramic products",6,"","23449","","","","","",
"2349","C2349","Other ceramic products",4,"","234","","","","","",
"23491","C23491","Other ceramic products",5,"","2349","","","","","",
"20144","C20144","Organic compounds with nitrogen functions",5,"","2014","","","","","",
"201441","C201441","Amine function compounds",6,"","20144","","","","","",
"201442","C201442","Oxygen-function amino-compounds, except lysine and glutamic acid",6,"","20144","","","This subcategory excludes:
- lysine and glutamic acid, see 21.10.20","","",
"201443","C201443","Ureines; carboxymide-function compounds, nitrile function compounds; derivatives thereof",6,"","20144","","","","","",
"201444","C201444","Compounds with other nitrogen functions",6,"","20144","","","","","",
"20145","C20145","Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.",5,"","2014","","","","","",
"201451","C201451","Organo-sulphur and other organo-inorganic compounds",6,"","20145","","","","","",
"201452","C201452","Heterocyclic compounds n.e.c.; nucleic acids and their salts",6,"","20145","","","This subcategory excludes:
-non-chemically defined compounds of mercury, see 20.13.52","","",
"201453","C201453","Phosphoric esters and their salts or esters of other inorganic acids (excluding esters of hydrogen halides) and their salts; and their halogenated, sulphonated, nitrated or nitrosated derivatives",6,"","20145","","","","","",
"20146","C20146","Ethers, organic peroxides, epoxides, acetals and hemiacetals; other organic compounds",5,"","2014","","","","","",
"201461","C201461","Aldehyde function compounds",6,"","20146","","","","","",
"201462","C201462","Ketone and quinone function compounds",6,"","20146","","","","","",
