"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","NOMBRE"
"04340","04340","INVERSIÓN","",4,"0434","- 	Gastos de adquisición de materiales y servicios para la reparación y mantenimiento de viviendas de su propiedad destinados a conservar su estado que afectan a la calidad, a la capacidad o a la duración de vida prevista para la vivienda (derribo o construcción de muros y tabiques, construcción de edificaciones anexas a la vivienda, instalación de calefacción, instalación de ascensores, instalación de placas solares, instalación de puertas blindadas, construcción e instalación de piscina u otros elementos de recreo o decorativos, etc; derramas comunitarias para este tipo de mejoras estructurales en el edificio o urbanización donde se ubica la vivienda).","","Anual","SI","","AYUDACOD_COICOP16"
"044","044","SUMINISTRO DE AGUA Y OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA","",2,"04","","","","","","AYUDACOD_COICOP16"
"0441","0441","SUMINISTRO DE AGUA","",3,"044","- 	Suministro de agua.
- 	Gastos relacionados como alquiler, mantenimiento y lectura de contadores, gastos fijos, etc.","Excluye:
- 	Agua potable vendida en botellas o contenedores (01.2.2).","","SI","","AYUDACOD_COICOP16"
"04411","04411","SUMINISTRO DE AGUA (VIVIENDA PRINCIPAL, GARAJES Y TRASTEROS LIGADOS A LA VIVIENDA PRINCIPAL )","",4,"0441","- 	Gastos de agua fría; contrato del agua, alquiler, mantenimiento y lectura de contador¿ de la vivienda principal. 
- 	Gastos en agua fría de garajes, trasteros, etc. siempre que estén ligados a la vivienda principal aunque no estén en el mismo edificio.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"04412","04412","SUMINISTRO DE AGUA  (OTRAS VIVIENDAS; GARAJES Y TRASTEROS NO LIGADOS A LA VIVIENDA PRINCIPAL, ETC)","",4,"0441","- 	Gastos de agua fría; contrato del agua, alquiler, mantenimiento y lectura de contador¿ de otras viviendas distintas de la principal.
- 	Gastos de agua fría de garajes y trasteros no ligados a la vivienda principal, anexos, etc.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"04413","04413","GASTOS NO DESGLOSABLES EN AGUA, BASURA Y SANEAMIENTO  (VIVIENDA PRINCIPAL, GARAJES Y TRASTEROS LIGADOS A LA VIVIENDA PRINCIPAL)","",4,"0441","- 	Gastos, cuando no se pueden desglosar, de distribución de agua fría y otros servicios (alcantarillado, recogida de basura) de la vivienda principal, así como de garajes y trasteros siempre que estén ligados a la vivienda principal, aunque no estén en el mismo edificio.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"04414","04414","GASTOS NO DESGLOSABLES EN AGUA, BASURA Y SANEAMIENTO (OTRAS VIVIENDAS, GARAJES Y TRASTEROS NO LIGADOS A LA VIVIENDA PRINCIPAL)","",4,"0441","- 	Gastos, cuando no se pueden desglosar, de distribución de agua fría y otros servicios (alcantarillado, recogida de basura) de otras viviendas distintas de la principal, así como de garajes y trasteros no ligados a la vivienda principal, anexos, etc.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"0442","0442","SERVICIO DE RECOGIDA DE BASURA","",3,"044","","","","","","AYUDACOD_COICOP16"
"04421","04421","SERVICIO DE RECOGIDA DE BASURA (VIVIENDA PRINCIPAL; GARAJES Y TRASTEROS LIGADOS A LA VIVIENDA PRINCIPAL)","",4,"0442","- 	Servicio de recogida de basura en vivienda principal, o en garajes, trasteros, etc. cuando están ligados a la vivienda principal aunque no estén en el mismo edificio. 
- 	Pagos por recogida y destrucción de basura, tasas de recogida de basura y pagos por gestión de residuos.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"04422","04422","SERVICIO DE RECOGIDA DE BASURA (OTRAS VIVIENDAS; GARAJES Y TRASTEROS NO LIGADOS A LA VIVIENDA PRINCIPAL, ETC)","",4,"0442","- 	Servicio de recogida de basura en otras viviendas distintas de la principal, así como en garajes y trasteros no ligados a la vivienda principal, anexos, etc. 
- 	Pagos por recogida y destrucción de basura, tasas de recogida de basura y pagos por gestión de residuos.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"0443","0443","SERVICIO DE SANEAMIENTO","",3,"044","","","","","","AYUDACOD_COICOP16"
"04431","04431","SERVICIO DE SANEAMIENTO (VIVIENDA PRINCIPAL, GARAJES Y TRASTEROS LIGADOS A LA VIVIENDA PRINCIPAL)","",4,"0443","- 	Tasas de saneamiento, alcantarillado, depuración y tratamiento de aguas residuales.
- 	Servicio de vaciado y limpieza de pozos negros y fosas sépticas en vivienda principal, así como en garajes y trasteros ligados a la vivienda principal aunque no estén en el mismo edificio.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"04432","04432","SERVICIO DE SANEAMIENTO (OTRAS VIVIENDAS; GARAJES Y TRASTEROS NO LIGADOS A LA VIVIENDA PRINCIPAL, ETC)","",4,"0443","- 	Tasas de saneamiento, alcantarillado, depuración y tratamiento de aguas residuales. 
- 	Servicio de vaciado y limpieza de pozos negros y fosas sépticas en otras viviendas distintas de la principal, así como en garajes y trasteros no ligados a la vivienda principal, anexos, etc.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"0444","0444","OTROS SERVICIOS RELATIVOS A LA VIVIENDA NO INCLUIDOS ANTERIORMENTE","",3,"044","Incluye dos tipos de gastos:
- 	Gastos comunitarios de la vivienda y gastos de copropiedad en comunidades de vecinos, como:
¿	Recibo de gastos comunitarios de la vivienda, o de garajes, trasteros, etc. cuando están ligados a la vivienda aunque no estén en el mismo edificio.
¿	Gastos de comunidad en concepto de conservación, jardinería, limpieza de escaleras, calefacción y alumbrado, conservación de ascensores y puntos de recogida de eliminación, etc., en comunidades de vecinos, limpieza de piscina comunitaria, seguridad de la comunidad. 
- 	Otros servicios de la vivienda no comunitarios, como:
¿	Servicios de seguridad de la comunidad.
¿	Retirada de nieve y limpieza de chimeneas.","Excluye: 
- 	Servicios de limpieza de la propia vivienda, desinfección, fumigación y exterminación de plagas (05.6.2).
- 	Guardaespaldas (12.7.0.4). 
- 	Limpieza piscina particular (05.6.2.1).","","SI","","AYUDACOD_COICOP16"
"04441","04441","GASTOS COMUNITARIOS Y OTROS  SERVICIOS RELATIVOS A LA COMUNIDAD (VIVIENDA PRINCIPAL,GARAJES Y TRASTEROS LIGADOS A LA VIVIENDA PRINCIPAL) ","",4,"0444","- 	Recibo de gastos comunitarios de la vivienda principal o de garajes, trasteros, etc. cuando están ligados a la vivienda principal aunque no estén en el mismo edificio.
- 	Gastos de comunidad en concepto de conservación, jardinería, limpieza de escaleras, calefacción y alumbrado, conservación de ascensores, etc., en comunidades de vecinos, limpieza de piscina comunitaria, seguridad de la comunidad. Todo ellos referidos a la vivienda principal. 
- 	Los seguros pagados habitualmente por los propietarios para cubrir los riesgos que se puedan presentar en el edificio.
- 	Retirada de nieve, limpieza de chimeneas, arreglo de calzada, etc. en la vivienda principal, así como en garajes y trasteros cuando están ligados a la vivienda principal aunque no estén en el mismo edificio, y sean servicios de la comunidad de vecinos.
- 	Derramas comunitarias de la vivienda principal con el objetivo de generar un fondo para la comunidad pero sin un fin concreto.","Excluye: 
- 	Desinfección, fumigación y exterminación de plagas de la vivienda principal (05.6.2.9).
- 	Servicio de limpiacristales de la vivienda principal (05.6.2.1).
- 	Guardaespaldas (12.7.0.4). 
- 	Limpieza piscina particular (05.6.2.1).
- 	Retirada de nieve, limpieza de chimeneas, arreglo de calzada, etc. en la vivienda principal, así como en garajes y trasteros ligados a la vivienda principal aunque no estén en el mismo edificio, y no sean propios de la comunidad sino propios de la vivienda principal (04.4.4.8).
- 	Derramas comunitarias para reparaciones corrientes (04.3.3.0) o mejoras estructurales (04.3.4.0).","Trimestral; Último Recib","SI","","AYUDACOD_COICOP16"
"04442","04442","GASTOS COMUNITARIOS Y OTROS SERVICIOS RELATIVOS A LA COMUNIDAD (OTRAS VIVIENDAS; GARAJES Y TRASTEROS NO LIGADOS A LA VIVIENDA PRINCIPAL, ETC)","",4,"0444","- 	Recibo de gastos comunitarios de otras viviendas distintas de la principal, así como de garajes y trasteros no ligados a la vivienda principal, anexos, etc. 
- 	Gastos de comunidad en concepto de conservación, jardinería, limpieza de escaleras, calefacción y alumbrado, conservación de, seguridad de la comunidad, etc., en comunidades de vecinos, limpieza de piscina comunitaria. Todo ellos referidos a otras viviendas distintas de la principal, así como a garajes y trasteros no ligados a la vivienda principal, anexos, etc.
- 	Los seguros pagados habitualmente por los propietarios para cubrir los riesgos que se puedan presentar en el edificio.
- 	Retirada de nieve, limpieza de chimeneas, arreglo de calzada, etc. en otras viviendas distintas de la principal, así como en garajes y trasteros no ligados a la vivienda principal, y sean servicios de la comunidad de vecinos.
- 	Derramas comunitarias de otras viviendas distintas de la principal con el objetivo de generar un fondo para la comunidad pero sin un fin concreto.","Excluye: 
- 	Desinfección, fumigación y exterminación de plagas de otras viviendas (05.6.2.9).
- 	Servicios de limpiacristales de otras viviendas (05.6.2.1).
- 	Guardaespaldas (12.7.0.4). 
- 	Limpieza piscina particular (05.6.2.1).
- 	Retirada de nieve, limpieza de chimeneas, arreglo de calzada, etc. en otras viviendas distintas de la principal, así como en garajes y trasteros no ligados a la vivienda principal, y no sean propios de la comunidad sino propios de otras viviendas (04.4.4.9).
- 	Derramas comunitarias para reparaciones corrientes (04.3.3.0) o mejoras estructurales (04.3.4.0).","Trimestral; Último Recib","SI","","AYUDACOD_COICOP16"
"04443","04443","SERVICIOS DE SEGURIDAD (VIVIENDA PRINCIPAL, GARAJES Y TRASTEROS LIGADOS A LA VIVIENDA PRINCIPAL) ","",4,"0444","- 	Servicios de seguridad, no comunitarios, en viviendas principales.
- 	Alquiler de equipos de seguridad.","Excluye:
- 	Guardaespaldas (12.7.0.4).
- 	Compra de aparatos de seguridad (05.5.2.2). 
- 	Gastos en servicios de seguridad comunitarios (04.4.4.1).","Último Recibo","SI","","AYUDACOD_COICOP16"
"04444","04444","SERVICIOS DE SEGURIDAD (DE OTRAS VIVIENDAS; GARAJES Y TRASTEROS NO LIGADOS A LA VIVIENDA PRINCIPAL, ETC) ","",4,"0444","- 	Servicios de seguridad, no comunitarios, en otras viviendas.
- 	Alquiler de aparatos de seguridad.","Excluye:
- 	Guardaespaldas (12.7.0.4).
- 	Compra de aparatos de seguridad (05.5.2.2). 
- 	Gastos en servicios de seguridad comunitarios (04.4.4.2).","Último Recibo","SI","","AYUDACOD_COICOP16"
"04448","04448","OTROS SERVICIOS RELATIVOS  A LA VIVIENDA PRINCIPAL (GARAJES Y TRASTEROS LIGADOS A LA VIVIENDA PRINCIPAL) ","",4,"0444","- 	Retirada de nieve, limpieza de chimeneas, arreglo de calzada, etc. en vivienda principal, o en garajes, trasteros, etc. ligados a la vivienda principal aunque no estén en el mismo edificio; ambos cuando no sean servicios de la comunidad sino de la propia vivienda.","Excluye:
- 	Desinfección, fumigación y exterminación de plagas de la vivienda principal (05.6.2.9).
- 	Servicio de limpiacristales de la vivienda principal (05.6.2.1).
- 	Guardaespaldas (12.7.0.4).
- 	Limpieza piscina particular (05.6.2.1).
- 	Servicios de mudanza y almacenamiento (07.3.6.2).
- 	Gastos en  asistentas, cocineros, doncellas, mayordomo, cuidadores de niños, canguros, choferes, jardineros, gobernantas, secretarios, preceptores, au-pairs, niñeras, para inmuebles no colectivos, que se registrará en servicio doméstico (05.6.2.1).
- 	Retirada de nieve, limpieza de chimeneas, arreglo de calzada, etc. en vivienda principal, o en garajes, trasteros, etc. ligados a la vivienda principal aunque no estén en el mismo edificio; ambos cuando sean servicios de la comunidad y no de la propia vivienda (04.4.4.1).","Trimestral","SI","","AYUDACOD_COICOP16"
"04449","04449","OTROS SERVICIOS RELATIVOS A OTRAS VIVIENDAS (GARAJES Y TRASTEROS NO LIGADOS A LA VIVIENDA PRINCIPAL, ETC) ","",4,"0444","- 	Retirada de nieve, limpieza de chimeneas, arreglo de calzada, etc. en otras viviendas distintas de la principal, así como en garajes y trasteros no ligados a la vivienda principal, anexos, etc.; ambos cuando no sean servicios de la comunidad sino de la propia vivienda.","Excluye:
- 	Desinfección, fumigación y exterminación de plagas de otras viviendas (05.6.2.9)
- 	Servicio de limpiacristales de otras viviendas (05.6.2.1).
- 	Guardaespaldas (12.7.0.4). 
- 	Limpieza piscina particular (05.6.2.1).
- 	Servicios de mudanza y almacenamiento (07.3.6.2).
- 	Gastos en  asistentas, cocineros, doncellas, mayordomo, cuidadores de niños, canguros, choferes, jardineros, gobernantas, secretarios, preceptores, au-pairs, niñeras, para inmuebles no colectivos, que se registrará en servicio doméstico (05.6.2.1).
- 	Retirada de nieve, limpieza de chimeneas, arreglo de calzada, etc. en otras viviendas distintas de la principal, o en garajes, trasteros, etc. no ligados a la vivienda principal; ambos cuando sean servicios de la comunidad y no de la propia vivienda (04.4.4.2).","Trimestral","SI","","AYUDACOD_COICOP16"
"045","045","ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES","",2,"04","","","","","","AYUDACOD_COICOP16"
"0451","0451","ELECTRICIDAD","",3,"045","","","","","","AYUDACOD_COICOP16"
"04511","04511","ELECTRICIDAD (VIVIENDA PRINCIPAL GARAJES Y TRASTEROS LIGADOS A LA VIVIENDA PRINCIPAL)","",4,"0451","- 	Gastos en energía eléctrica; gastos del contrato de la luz, alquiler y lectura del contador, etc. de la vivienda principal o de garajes, trasteros, etc. cuando están ligados a la vivienda principal aunque no estén en el mismo edificio.","","Kwh Último Recibo","SI","","AYUDACOD_COICOP16"
"04512","04512","ELECTRICIDAD (OTRAS VIVIENDAS; GARAJES Y TRASTEROS NO LIGADOS A LA VIVIENDA PRINCIPAL, ETC)","",4,"0451","- 	Gastos en energía eléctrica; gastos del contrato de la luz, alquiler y lectura del contador, etc. de otras viviendas distintas de la principal, así como de garajes y trasteros no ligados a la vivienda principal, anexos, etc.","","Kwh Último Recibo","SI","","AYUDACOD_COICOP16"
"04513","04513","ELECTRICIDAD Y GAS CIUDAD O NATURAL, NO DESGLOSABLE (VIVIENDA PRINCIPAL, GARAJES Y TRASTEROS LIGADOS A LA VIVIENDA PRINCIPAL) ","",4,"0451","- 	Gastos conjuntos en energía eléctrica y gas ciudad o gas natural, de la vivienda principal o de garajes, trasteros, etc. cuando están ligados a la vivienda principal aunque no estén en el mismo edificio.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"04514","04514","ELECTRICIDAD Y GAS CIUDAD O NATURAL, NO DESGLOSABLE (OTRAS VIVIENDAS, GARAJES Y TRASTEROS NO LIGADOS A LA VIVIENDA PRINCIPAL, ETC) ","",4,"0451","- 	Gastos conjuntos en energía eléctrica y gas ciudad o gas natural, de otras viviendas distintas de la principal, así como de garajes y trasteros no ligados a la vivienda principal, anexos, etc.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"0452","0452","GAS","",3,"045","","","","","","AYUDACOD_COICOP16"
"04521","04521","GAS CIUDAD Y NATURAL (VIVIENDA PRINCIPAL)","",4,"0452","- 	Gastos de gas ciudad y gas natural; gastos del contrato del gas, alquiler, lectura del contador y repartidores de consumo de la vivienda principal.","","m3 Último Recibo","SI","","AYUDACOD_COICOP16"
"04522","04522","GAS CIUDAD Y NATURAL (OTRAS VIVIENDAS)","",4,"0452","- 	Gastos de gas ciudad y gas natural; gastos del contrato del gas, alquiler, lectura del contador y repartidores de consumo de otras viviendas distintas de la principal.","","m3 Último Recibo","SI","","AYUDACOD_COICOP16"
"04523","04523","GAS LICUADO (VIVIENDA PRINCIPAL)","",4,"0452","- 	Gastos en butano, propano, etc., así como el alquiler, lectura de contadores y repartidores de consumo, botellas y contenedores para estos gases de la vivienda principal.

Nota:
- 	El pago de una bombona de butano tiene periodo de referencia bisemanal, por lo que solo se recogerá en las Libretas de Cuentas del hogar o en las libretas individuales. Mientras que el pago de propano, mediante recibo, se registrará en el Cuestionario de último recibo.
- 	La cantidad física de la bombona es por Kg, no por unidad de bombona.
- 	La bombona naranja de butano de Repsol y la bombona inoxidable de butano de Cepsa ambas contienen 12,5 kg de gas licuado.","Excluye: 
- 		Camping gas en bombona (09.3.2.2).","K Bisemanal; Último Reci","SI","","AYUDACOD_COICOP16"
"04524","04524","GAS LICUADO (OTRAS VIVIENDAS)","",4,"0452","- 	Gastos en butano, propano, etc., así como el alquiler, lectura de contadores y repartidores de consumo, botellas y contenedores para estos gases de otras viviendas distintas de la principal.

Nota:
- 	El pago de una bombona de butano tiene periodo de referencia bisemanal, por lo que solo se recogerá en las Libretas de Cuentas del hogar o en las libretas individuales. Mientras que el pago de propano, mediante recibo, se registrará en el Cuestionario de último recibo.
- 	La cantidad física de la bombona es por Kg, no por unidad de bombona.
- 	La bombona naranja de butano de Repsol y la bombona inoxidable de butano de Cepsa ambas contienen 12,5 kg de gas licuado.","Excluye: 
- 	Camping gas en bombona (09.3.2.2).","K Bisemanal; Último Reci","SI","","AYUDACOD_COICOP16"
